"","metric_group","metric_group_group","folder","score_type_rich","source","data_focus","N","score","sd","se","ci"
"2060","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza","Worst 5%",1,0.998333936043808,NA,NA,NA
"2061","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_2","All",6,0.989295073096048,0.00941227951164243,0.00384254701999607,0.00987758157218034
"2062","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_2","Worst 5%",1,0.9716118497784,NA,NA,NA
"2063","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_3","All",5,0.999846397717462,0.000116910405555306,5.22839228197467e-05,0.000145163441593425
"2064","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_3","Worst 5%",1,0.999660861068,NA,NA,NA
"2065","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_4","All",4,0.995132957920456,0.00368662643778137,0.00184331321889069,0.00586624534293929
"2066","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_4","Worst 5%",1,0.989694756065745,NA,NA,NA
"2067","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_5","All",5,0.992726550425733,0.00662301055141983,0.00296190036173462,0.00822355376142167
"2068","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_5","Worst 5%",1,0.982347675264365,NA,NA,NA
"2069","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_6_in","All",5,0.999356652801493,0.000792110423784489,0.000354242550653657,0.000983534995815126
"2070","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_6_in","Worst 5%",1,0.998046875,NA,NA,NA
"2071","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_in","All",4,0.99890195816736,0.000833210806131673,0.000416605403065836,0.0013258243257481
"2072","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
High load Low latency","zaragoza_in","Worst 5%",1,0.998079552612577,NA,NA,NA
"2073","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","ayr","All",4,0.996953777532384,0.0047626620558368,0.0023813310279184,0.00757845813145637
"2074","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","ayr","Worst 5%",1,0.989974937343358,NA,NA,NA
"2075","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","barcelona","All",14,0.997581639368239,0.00451219856963196,0.0012059357934753,0.00260526588993063
"2076","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","barcelona","Worst 5%",1,0.986504723346829,NA,NA,NA
"2077","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","bari","All",8,0.999504749359013,0.00111407609152596,0.000393885379537907,0.000931390920803162
"2078","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","bari","Worst 5%",1,0.996835443037975,NA,NA,NA
"2079","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","bari_2","All",3,0.996027788857865,0.00621981772960524,0.00359101344049799,0.0154508837823257
"2080","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","bari_2","Worst 5%",1,0.988859764089122,NA,NA,NA
"2081","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","belcaire","All",4,1,0,0,0
"2082","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","belcaire","Worst 5%",1,1,NA,NA,NA
"2083","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","belcaire_in","All",4,0.987788766222436,0.00842194881087478,0.00421097440543739,0.0134011999382285
"2084","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","belcaire_in","Worst 5%",1,0.979746835443038,NA,NA,NA
"2085","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","bilbao","All",10,0.998911006758836,0.00181821809004087,0.000574971044745025,0.00130067486727153
"2086","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","bilbao","Worst 5%",1,0.995475113122172,NA,NA,NA
"2087","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","bologna_1","All",2,0.992724867724868,0.0102885907315503,0.00727513227513227,0.092439320170583
"2088","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","bologna_1","Worst 5%",1,0.985449735449735,NA,NA,NA
"2089","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","bologna_2","All",5,0.994183587834575,0.0116762385897235,0.00522177264162559,0.0144979650912971
"2090","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","bologna_2","Worst 5%",1,0.973384030418251,NA,NA,NA
"2091","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","catania_2","All",2,0.98932384341637,0.0150983654345882,0.0106761565836299,0.135653431347061
"2092","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","catania_2","Worst 5%",1,0.97864768683274,NA,NA,NA
"2093","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","cesson_2","All",1,0.970406905055487,NA,NA,NA
"2094","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","cesson_2","Worst 5%",1,0.970406905055487,NA,NA,NA
"2095","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","cordoba","All",2,1,0,0,0
"2096","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","cordoba","Worst 5%",1,1,NA,NA,NA
"2097","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","cordoba_1","All",2,0.996913580246914,0.00436485667399105,0.00308641975308643,0.03921668128449
"2098","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","cordoba_1","Worst 5%",1,0.993827160493827,NA,NA,NA
"2099","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","cordoba_2","All",1,1,NA,NA,NA
"2100","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","cordoba_2","Worst 5%",1,1,NA,NA,NA
"2101","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","dumfries_4","All",1,1,NA,NA,NA
"2102","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","dumfries_4","Worst 5%",1,1,NA,NA,NA
"2103","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","dunfermline_2_in","All",1,0.998759305210918,NA,NA,NA
"2104","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","dunfermline_2_in","Worst 5%",1,0.998759305210918,NA,NA,NA
"2105","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","edinburgh","All",20,0.998779106443322,0.00264488285238939,0.000591413785046622,0.00123784327821125
"2106","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","edinburgh","Worst 5%",1,0.989130434782609,NA,NA,NA
"2107","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","espezel","All",1,1,NA,NA,NA
"2108","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","espezel","Worst 5%",1,1,NA,NA,NA
"2109","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","florence","All",23,0.995712540604859,0.00604755513853978,0.00126100241619047,0.00261515894949933
"2110","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","florence","Worst 5%",2,0.98266620657925,0.0016754543009481,0.00118472509776857,0.015053359648332
"2111","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","florence_2","All",10,0.976659457518039,0.0139683610042965,0.0044171835953054,0.00999236350951483
"2112","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","florence_2","Worst 5%",1,0.954887218045113,NA,NA,NA
"2113","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","florence_lower","All",4,0.993224870550891,0.0100204997488688,0.0050102498744344,0.0159448512014419
"2114","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","florence_lower","Worst 5%",1,0.978319783197832,NA,NA,NA
"2115","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","genoa","All",1,1,NA,NA,NA
"2116","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","genoa","Worst 5%",1,1,NA,NA,NA
"2117","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","genoa_1","All",7,0.999021247094327,0.00201555544174864,0.000761808350361405,0.00186407788080052
"2118","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","genoa_1","Worst 5%",1,0.994623655913978,NA,NA,NA
"2119","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","glasgow_2","All",1,1,NA,NA,NA
"2120","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","glasgow_2","Worst 5%",1,1,NA,NA,NA
"2121","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","glasgow_2_in","All",1,1,NA,NA,NA
"2122","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","glasgow_2_in","Worst 5%",1,1,NA,NA,NA
"2123","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","granada","All",1,1,NA,NA,NA
"2124","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","granada","Worst 5%",1,1,NA,NA,NA
"2125","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","inverness","All",16,0.998221631711235,0.00414361157366952,0.00103590289341738,0.00220797475141853
"2126","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","inverness","Worst 5%",1,0.986486486486487,NA,NA,NA
"2127","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","limoux","All",5,0.99756624665564,0.00408896315476539,0.00182863991430948,0.00507711833925387
"2128","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","limoux","Worst 5%",1,0.990338164251208,NA,NA,NA
"2129","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","madrid","All",1,1,NA,NA,NA
"2130","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","madrid","Worst 5%",1,1,NA,NA,NA
"2131","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","madrid_1","All",1,1,NA,NA,NA
"2132","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","madrid_1","Worst 5%",1,1,NA,NA,NA
"2133","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","madrid_1_in","All",1,1,NA,NA,NA
"2134","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","madrid_1_in","Worst 5%",1,1,NA,NA,NA
"2135","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","madrid_2","All",1,1,NA,NA,NA
"2136","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","madrid_2","Worst 5%",1,1,NA,NA,NA
"2137","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","malaga","All",20,0.995932017516342,0.00641086810365223,0.00143351368745515,0.00300037863016719
"2138","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","malaga","Worst 5%",1,0.980271270036991,NA,NA,NA
"2139","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","market","All",6,0.998653198653199,0.00329897608455649,0.00134680134680136,0.00346206307829809
"2140","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","market","Worst 5%",1,0.991919191919192,NA,NA,NA
"2141","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","marseille","All",22,0.998119850426155,0.00360562446321065,0.000768721718465823,0.00159864432846438
"2142","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","marseille","Worst 5%",2,0.988988372442388,0.00146592458317675,0.00103656521347234,0.0131708098247762
"2143","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","nantes","All",20,0.998945073333563,0.00289061566706313,0.000646361312837906,0.00135284977560867
"2144","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","nantes","Worst 5%",1,0.989079563182527,NA,NA,NA
"2145","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","naples","All",1,1,NA,NA,NA
"2146","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","naples","Worst 5%",1,1,NA,NA,NA
"2147","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","naples_3","All",2,1,0,0,0
"2148","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","naples_3","Worst 5%",1,1,NA,NA,NA
"2149","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","orvault","All",2,1,0,0,0
"2150","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","orvault","Worst 5%",1,1,NA,NA,NA
"2151","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","orvault_1","All",2,1,0,0,0
"2152","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","orvault_1","Worst 5%",1,1,NA,NA,NA
"2153","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","palermo","All",9,0.998948606211524,0.00271200312256742,0.000904001040855805,0.00208463013844236
"2154","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","palermo","Worst 5%",1,0.991803278688525,NA,NA,NA
"2155","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","paris","All",7,0.999046285565816,0.00199028450567175,0.000752256834324653,0.00184070616301379
"2156","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","paris","Worst 5%",1,0.99468085106383,NA,NA,NA
"2157","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","perth","All",8,0.995046924440851,0.00694828400078148,0.00245658936728129,0.00580891079407831
"2158","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","perth","Worst 5%",1,0.982315112540193,NA,NA,NA
"2159","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","perth_2","All",13,0.978757965253664,0.0143023854099461,0.00396676799669299,0.00864284500350805
"2160","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","perth_2","Worst 5%",1,0.944827586206897,NA,NA,NA
"2161","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","perth_lower","All",5,0.983069777531826,0.0185120947743123,0.00827886046425617,0.0229858016125996
"2162","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","perth_lower","Worst 5%",1,0.957746478873239,NA,NA,NA
"2163","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","rennes","All",1,1,NA,NA,NA
"2164","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","rennes","Worst 5%",1,1,NA,NA,NA
"2165","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","rome","All",2,1,0,0,0
"2166","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","rome","Worst 5%",1,1,NA,NA,NA
"2167","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","roquefeuil","All",6,0.98524909855371,0.0101319881247066,0.00413636683091162,0.01063286944107
"2168","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","roquefeuil","Worst 5%",1,0.968641114982578,NA,NA,NA
"2169","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","seville","All",2,1,0,0,0
"2170","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","seville","Worst 5%",1,1,NA,NA,NA
"2171","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","seville_1","All",2,1,0,0,0
"2172","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","seville_1","Worst 5%",1,1,NA,NA,NA
"2173","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","seville_2","All",3,0.995078384882649,0.00748208257550136,0.00431978238906472,0.018586523488233
"2174","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","seville_2","Worst 5%",1,0.986468200270636,NA,NA,NA
"2175","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","seville_in","All",4,1,0,0,0
"2176","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","seville_in","Worst 5%",1,1,NA,NA,NA
"2177","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","st_andrews","All",2,0.991679273827534,0.0117672838018942,0.00832072617246599,0.105724850301
"2178","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","st_andrews","Worst 5%",1,0.983358547655068,NA,NA,NA
"2179","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","st_andrews_2","All",13,0.997298707224724,0.00793245120194832,0.00220006611913389,0.00479353228648511
"2180","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","st_andrews_2","Worst 5%",1,0.971639950678175,NA,NA,NA
"2181","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","st_andrews_in","All",1,1,NA,NA,NA
"2182","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","st_andrews_in","Worst 5%",1,1,NA,NA,NA
"2183","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","st_greg","All",1,0.998737373737374,NA,NA,NA
"2184","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","st_greg","Worst 5%",1,0.998737373737374,NA,NA,NA
"2185","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","st_greg_2","All",1,1,NA,NA,NA
"2186","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","st_greg_2","Worst 5%",1,1,NA,NA,NA
"2187","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","stirling","All",1,0.998687664041995,NA,NA,NA
"2188","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","stirling","Worst 5%",1,0.998687664041995,NA,NA,NA
"2189","auction","small","metrics_equal_linear_pricing_big2.env.scenario_3-auction_valuation_rates_no-telemetry_2023-07-31-19-57","$apdex$
Low load High latency","stirling_1","All",3,0.998881431767338,0.00193741701070347,0.00111856823266221,0.00481281065967509
